"XOM.Open","XOM.High","XOM.Low","XOM.Close","XOM.Volume","XOM.WAP","XOM.hasGaps","XOM.Count","index","Orders","Position","holdingGrossReturn","X50PeriodSMA","upperBband2SD50PeriodsSMA","lowerBband2SD50PeriodsSMA","upperBband1SD50PeriodsSMA","lowerBband1SD50PeriodsSMA","X20PeriodSMA","upperBband2SD20PeriodsSMA","lowerBband2SD20PeriodsSMA","upperBband1SD20PeriodsSMA","lowerBband1SD20PeriodsSMA","X10PeriodSMA","upperBband2SD10PeriodsSMA","lowerBband2SD10PeriodsSMA","upperBband1SD10PeriodsSMA","lowerBband1SD10PeriodsSMA","X5PeriodSMA","upperBband2SD5PeriodsSMA","lowerBband2SD5PeriodsSMA","upperBband1SD5PeriodsSMA","lowerBband1SD5PeriodsSMA","SD20Days","SD10Days","SD5Days"
106.33,106.34,106.32,106.34,23,106.328,0,12,187,0,0,1.00228116810889,106.33604,106.383456452841,106.288623547159,106.35974822642,106.31233177358,106.33795,106.370597882175,106.305302117825,106.354273941088,106.321626058912,106.345,106.383632168519,106.306367831481,106.364316084259,106.325683915741,106.3528,106.38440379724,106.32119620276,106.36860189862,106.33699810138,0.0163239410876045,0.0193160842592686,0.0158018986201012
106.33,106.33,106.33,106.33,4,106.33,0,2,188,0,0,1.00230002073789,106.33626,106.383455312808,106.289064687192,106.359857656404,106.312662343596,106.33745,106.370271526954,106.304628473046,106.353860763477,106.321039236523,106.346,106.382196991895,106.309803008105,106.364098495947,106.327901504053,106.3468,106.382671994648,106.310928005352,106.364735997324,106.328864002676,0.0164107634768995,0.0180984959473316,0.0179359973238168
106.33,106.33,106.32,106.32,2,106.325,0,2,189,0,0,1.00225288916539,106.33654,106.383287624626,106.289792375374,106.359913812313,106.313166187687,106.3365,106.369621784849,106.303378215151,106.353060892424,106.319939107576,106.3465,106.381208308323,106.311791691677,106.363854154162,106.329145845838,106.3382,106.368905048445,106.307494951555,106.353552524222,106.322847475777,0.0165608924244659,0.0173541541616594,0.0153525242224201
106.32,106.33,106.32,106.33,5,106.328,0,4,190,0,0,1.00228116810889,106.33676,106.383235027308,106.290284972692,106.359997513654,106.313522486346,106.33585,106.369109901573,106.302590098427,106.352479950786,106.319220049214,106.3463,106.381451102401,106.311148897599,106.363875551201,106.3287244488,106.3316,106.349184083712,106.314015916288,106.340392041856,106.322807958144,0.0166299507863941,0.0175755512004589,0.00879204185612971
106.33,106.33,106.33,106.33,0,106.33,0,0,191,0,0,1.00230002073789,106.33676,106.383235027308,106.290284972692,106.359997513654,106.313522486346,106.3356,106.368961812396,106.302238187604,106.352280906198,106.318919093802,106.3446,106.381214508357,106.307985491643,106.362907254179,106.326292745822,106.3282,106.332298780306,106.324101219694,106.330249390153,106.326150609847,0.0166809061977742,0.0183072541784811,0.00204939015318992
106.33,106.33,106.33,106.33,0,106.33,0,0,192,0,0,1.00230002073789,106.33672,106.383215187374,106.290224812626,106.359967593687,106.313472406313,106.3356,106.368961812396,106.302238187604,106.352280906198,106.318919093802,106.3407,106.373913785625,106.307486214375,106.357306892813,106.324093107187,106.3286,106.33298178046,106.32421821954,106.33079089023,106.32640910977,0.0166809061977742,0.01660689281259,0.00219089023001848
106.34,106.34,106.33,106.34,11,106.34,0,3,193,0,0,1.00239428388289,106.33758,106.382645195403,106.292514804597,106.360112597702,106.315047402298,106.33615,106.369416230704,106.302883769296,106.352783115352,106.319516884648,106.3387,106.369032234412,106.308367765588,106.353866117206,106.323533882794,106.3306,106.341878297744,106.319321702256,106.336239148872,106.324960851128,0.0166331153520855,0.0151661172061631,0.00563914887194914
106.33,106.33,106.32,106.32,64,106.323,0,47,194,0,0,1.00223403653639,106.33838,106.380835047055,106.295924952945,106.359607523527,106.317152476473,106.3362,106.369379575201,106.303020424799,106.352789787601,106.319610212399,106.3342,106.357822964345,106.310577035655,106.346011482173,106.322388517828,106.3302,106.342561229712,106.317838770288,106.336380614856,106.324019385144,0.0165897876005567,0.0118114821724935,0.00618061485614805
106.32,106.32,106.28,106.28,28,106.294,0,23,195,0,0,1.00196067341591,106.33864,106.379800234425,106.297479765575,106.359220117213,106.318059882787,106.335,106.372416573868,106.297583426132,106.353708286934,106.316291713066,106.3275,106.355023727138,106.299976272862,106.341261863569,106.313738136431,106.3234,106.358431414473,106.288368585527,106.340915707237,106.305884292763,0.01870828693387,0.0137618635688957,0.0175157072366509
106.28,106.29,106.28,106.28,1,106.281,0,1,196,0,0,1.00183813132741,106.3381,106.381545955167,106.294654044833,106.359822977584,106.316377022416,106.33295,106.377228900761,106.288671099239,106.355089450381,106.310810549619,106.3209,106.357723301801,106.284076698199,106.339311650901,106.302488349099,106.3136,106.36361199856,106.26358800144,106.33860599928,106.28859400072,0.0221394503806638,0.0184116509006897,0.0250059992801714
106.29,106.29,106.28,106.28,3,106.282,0,3,197,0,0,1.00184755764191,106.33746,106.383235334237,106.291684665763,106.360347667118,106.314572332882,106.33065,106.380446533382,106.280853466618,106.355548266691,106.305751733309,106.3163,106.360026930426,106.272573069574,106.338163465213,106.294436534787,106.304,106.356630789468,106.251369210532,106.330315394734,106.277684605266,0.0248982666908867,0.0218634652127953,0.0263153947338812
106.28,106.28,106.27,106.27,7,106.275,0,6,198,0,0,1.00178157344042,106.33666,106.385343249435,106.287976750565,106.361001624717,106.312318375283,106.3284,106.383956135669,106.27284386433,106.356178067835,106.300621932165,106.3108,106.360320366181,106.261279633819,106.33556018309,106.28603981691,106.291,106.329340579025,106.252659420975,106.310170289513,106.271829710487,0.027778067834742,0.0247601830903292,0.0191702895126764
106.27,106.27,106.27,106.27,1,106.27,0,1,199,0,0,1.00173444186792,106.33586,106.387552986932,106.284167013068,106.361706493466,106.310013506534,106.3259,106.387245955986,106.264554044014,106.356572977993,106.295227022007,106.3053,106.359779761788,106.250820238212,106.332539880894,106.278060119106,106.2804,106.298433302526,106.262366697474,106.289416651263,106.271383348737,0.0306729779928087,0.0272398808938493,0.00901665126307896
106.27,106.28,106.27,106.27,21,106.271,0,11,200,0,0,1.00174386818242,106.33504,106.389504307728,106.280575692272,106.362272153864,106.307807846136,106.32295,106.388962678208,106.256937321792,106.355956339104,106.289943660896,106.2996,106.355434676601,106.243765323399,106.3275173383,106.2716826617,106.2758,106.286881516142,106.264718483858,106.281340758071,106.270259241929,0.0330063391040658,0.0279173383003777,0.00554075807087909
106.27,106.28,106.26,106.28,6,106.272,0,5,201,0,0,1.00175329449692,106.33378,106.391088744925,106.276471255075,106.362434372463,106.305125627537,106.3192,106.387925541104,106.250474458896,106.353562770552,106.284837229448,106.2938,106.347612844398,106.239987155602,106.320706422199,106.266893577801,106.274,106.283695359715,106.264304640285,106.278847679857,106.269152320143,0.0343627705518624,0.0269064221990864,0.00484767985741529
106.27,106.28,106.26,106.27,4,106.268,0,3,202,0,0,1.00171558923892,106.3317,106.390865972019,106.272534027981,106.361282986009,106.302117013991,106.31415,106.382308561265,106.245991438735,106.348229280632,106.280070719368,106.2876,106.336980157959,106.238219842042,106.312290078979,106.262909921021,106.2712,106.276376871642,106.266023128358,106.273788435821,106.268611564179,0.034079280632387,0.0246900789792166,0.00258843582111171
106.27,106.27,106.27,106.27,8,106.27,0,5,203,0,0,1.00173444186792,106.3297,106.390324303068,106.269075696932,106.360012151534,106.299387848466,106.30965,106.376941275731,106.242358724269,106.343295637865,106.276004362135,106.2806,106.314333596837,106.246866403163,106.297466798419,106.263733201582,106.2702,106.273166479395,106.267233520605,106.271683239697,106.268716760303,0.0336456378653813,0.0168667984184555,0.00148323969742095
106.27,106.27,106.27,106.27,0,106.27,0,0,204,0,0,1.00173444186792,106.3277,106.389484682072,106.265915317928,106.358592341036,106.296807658964,106.30475,106.368320516172,106.241179483828,106.336535258086,106.272964741914,106.2753,106.291549444435,106.259050555565,106.283424722218,106.267175277783,106.2702,106.273166479395,106.267233520605,106.271683239697,106.268716760303,0.0317852580857691,0.00812472221747355,0.00148323969742095
106.28,106.3,106.27,106.3,26,106.287,0,11,205,0,0,1.00189468921441,106.32604,106.387645671618,106.264434328382,106.356842835809,106.295237164191,106.30105,106.359220258271,106.242879741729,106.330135129136,106.271964870864,106.2746,106.2875340206,106.2616659794,106.2810670103,106.2681329897,106.2734,106.288866091943,106.257933908057,106.281133045972,106.265666954028,0.0290851291357297,0.00646701030015026,0.00773304597167568
106.31,106.31,106.3,106.31,5,106.308,0,1,206,0,0,1.0020926418189,106.32484,106.385438861712,106.264241138288,106.355139430856,106.294540569144,106.2991,106.353261163013,106.244938836987,106.326180581507,106.272019418493,106.2773,106.302048512862,106.252551487138,106.289674256431,106.264925743569,106.2806,106.314881190178,106.246318809822,106.297740595089,106.263459404911,0.0270805815066229,0.0123742564310865,0.0171405950888571
106.3,106.31,106.3,106.3,1,106.302,0,1,207,0,0,1.0020360839319,106.32352,106.383149112189,106.263890887811,106.353334556094,106.293705443906,106.2978,106.350261916011,106.245338083989,106.324030958006,106.271569041994,106.2793,106.308558237207,106.250041762793,106.293929118603,106.264670881397,106.2874,106.322659041394,106.252140958606,106.305029520697,106.269770479303,0.0262309580056607,0.0146291186033611,0.0176295206968366
106.31,106.31,106.3,106.31,1,106.305,0,1,208,0,0,1.0020643628754,106.32222,106.380532724834,106.263907275166,106.351376362417,106.293063637583,106.29655,106.346931596473,106.246168403527,106.321740798236,106.271359201764,106.2823,106.315487012185,106.249112987815,106.298893506093,106.265706493907,106.2944,106.326104889213,106.262695110787,106.310252444606,106.278547555394,0.0251907982364491,0.0165935060925824,0.0158524446064364
106.31,106.31,106.31,106.31,13,106.31,0,12,209,0,0,1.0021114944479,106.32102,106.377767906551,106.264272093449,106.349393953276,106.292646046724,106.2958,106.34482673814,106.24677326186,106.32031336907,106.27128663093,106.2863,106.322411555553,106.250188444447,106.304355777776,106.268244222224,106.3024,106.320653766735,106.284146233265,106.311526883367,106.293273116633,0.0245133690699158,0.0180557777764131,0.00912688336728307
106.31,106.31,106.29,106.29,54,106.301,0,16,210,0,0,1.0020266576174,106.31964,106.374861646155,106.264418353845,106.347250823078,106.292029176922,106.29445,106.341176415385,106.247723584615,106.317813207692,106.271086792307,106.2893,106.324740717324,106.253859282676,106.307020358662,106.271579641338,106.3052,106.312868115805,106.297531884195,106.309034057902,106.301365942097,0.0233632076925283,0.0177203586620363,0.00383405790253612
106.29,106.29,106.28,106.29,7,106.284,0,6,211,0,0,1.00186641027091,106.31828,106.373598063625,106.262961936375,106.345939031813,106.290620968187,106.29215,106.335945097058,106.248354902942,106.314047548529,106.270252451471,106.2905,106.324102248602,106.256897751398,106.307301124301,106.273698875699,106.3004,106.32002651268,106.280773487319,106.31021325634,106.29058674366,0.0218975485289783,0.0168011243010067,0.00981325634027682
106.28,106.29,106.28,106.29,3,106.283,0,2,212,0,0,1.00185698395641,106.31734,106.37343701509,106.26124298491,106.345388507545,106.289291492455,106.2898,106.329934510678,106.249665489322,106.309867255339,106.269732744661,106.292,106.322316845336,106.261683154664,106.307158422668,106.276841577332,106.2966,106.321362875439,106.271837124561,106.308981437719,106.284218562281,0.0200672553390376,0.0151584226678724,0.0123814377194251
106.29,106.31,106.29,106.3,20,106.295,0,13,213,0,0,1.00197009973041,106.31658,106.372840458438,106.260319541562,106.344710229219,106.288449770781,106.28755,106.320178531267,106.254921468733,106.303864265633,106.271235734367,106.2945,106.320581070189,106.268418929811,106.307540535095,106.281459464905,106.2946,106.317517242417,106.271682757583,106.306058621208,106.283141378791,0.0163142656334238,0.0130405350946811,0.0114586212085043
106.32,106.32,106.31,106.32,2,106.318,0,2,214,0,0,1.0021869049639,106.31632,106.372428408188,106.260211591812,106.344374204094,106.288265795906,106.2873,106.318843453737,106.255756546263,106.303071726869,106.271528273131,106.2993,106.322890016721,106.275709983279,106.31109500836,106.28750499164,106.2962,106.324884490583,106.267515509417,106.310542245291,106.281857754709,0.0157717268687068,0.0117950083604126,0.0143422452914436
106.32,106.32,106.32,106.32,1,106.32,0,1,215,0,0,1.0022057575929,106.31592,106.37162306114,106.26021693886,106.34377153057,106.28806846943,106.2886,106.32329202851,106.25390797149,106.305946014255,106.271253985745,106.3026,106.327725462959,106.277474537041,106.315162731479,106.290037268521,106.3,106.335972211497,106.264027788503,106.317986105749,106.282013894251,0.0173460142547597,0.0125627314793467,0.0179861057486008
106.31,106.32,106.3,106.31,11,106.314,0,8,216,0,0,1.0021491997059,106.3157,106.371343544834,106.260056455167,106.343521772417,106.287878227583,106.29025,106.326523087022,106.253976912978,106.308386543511,106.272113456489,106.3032,106.329170923913,106.277229076087,106.316185461956,106.290214538044,106.306,106.338465366161,106.273534633838,106.322232683081,106.289767316919,0.0181365435109976,0.0129854619564397,0.0162326830807445
106.32,106.32,106.31,106.31,10,106.316,0,7,217,0,0,1.0021680523349,106.31522,106.370420251404,106.260019748596,106.342820125702,106.287619874298,106.29195,106.32974988861,106.25415011139,106.310849944305,106.273050055695,106.3046,106.331765337391,106.277434662609,106.318182668695,106.291017331305,106.3126,106.332779197209,106.292420802791,106.322689598604,106.302510401395,0.0188999443051252,0.0135826686953932,0.0100895986045012
106.31,106.32,106.31,106.32,3,106.316,0,2,218,0,0,1.0021680523349,106.31474,106.369476191064,106.260003808936,106.342108095532,106.287371904468,106.294,106.332372139016,106.255627860984,106.313186069508,106.274813930492,106.3057,106.333811682032,106.277588317968,106.319755841016,106.291644158984,106.3168,106.3213607017,106.3122392983,106.31908035085,106.31451964915,0.0191860695077939,0.0140558410159833,0.00228035085019732
106.32,106.33,106.32,106.33,20,106.322,0,15,219,0,0,1.0022246102219,106.3143,106.368426458127,106.260173541873,106.341363229064,106.287236770936,106.2966,106.335171328321,106.258028671679,106.31588566416,106.27731433584,106.3069,106.336795373109,106.277004626891,106.321847686555,106.291952313446,106.3176,106.32417267069,106.31102732931,106.320886335345,106.314313664655,0.0192856641603357,0.0149476865545566,0.00328633534503199
106.32,106.32,106.3,106.3,38,106.318,0,17,220,0,0,1.0021869049639,106.31384,106.367428545837,106.260251454163,106.340634272918,106.287045727082,106.29895,106.336671835084,106.261228164916,106.317810917542,106.280089082458,106.3086,106.338934432215,106.278265567786,106.323767216107,106.293432783893,106.3172,106.323266300355,106.311133699645,106.320233150178,106.314166849822,0.0188609175420047,0.0151672161072618,0.00303315017762292
106.3,106.3,106.3,106.3,0,106.3,0,0,221,0,0,1.00201723130291,106.31314,106.366514319285,106.259765680715,106.339827159643,106.286452840357,106.30035,106.335874787491,106.264825212508,106.318112393746,106.282587606254,106.3102,106.33613667502,106.28426332498,106.32316833751,106.29723166249,106.3144,106.331228547174,106.297571452826,106.322814273587,106.305985726413,0.0177623937457467,0.0129683375101729,0.00841427358718689
106.3,106.31,106.29,106.3,4,106.301,0,3,222,0,0,1.0020266576174,106.31256,106.365816652358,106.259303347642,106.339188326179,106.285931673821,106.302,106.334098532513,106.269901467487,106.318049266256,106.285950733744,106.312,106.331160143818,106.292839856182,106.321580071909,106.302419928091,106.3114,106.331776457003,106.291023542997,106.321588228502,106.301211771498,0.0160492662563874,0.00958007190879921,0.010188228501561
106.31,106.31,106.3,106.31,1,106.305,0,1,223,0,0,1.0020643628754,106.31208,106.365164207268,106.258995792733,106.338622103634,106.285537896366,106.30375,106.332100252946,106.275399747054,106.317925126473,106.289574873527,106.313,106.329,106.297,106.321,106.305,106.3092,106.329468201696,106.288931798304,106.319334100848,106.299065899152,0.0141751264730264,0.00799999999999892,0.0101341008481265
106.31,106.31,106.31,106.31,1,106.31,0,1,224,0,0,1.0021114944479,106.31184,106.364849602519,106.258830397481,106.338344801259,106.285335198741,106.30575,106.329315139284,106.282184860716,106.317532569642,106.293967430358,106.3122,106.327885803915,106.296514196086,106.320042901957,106.304357098043,106.3068,106.32159188967,106.29200811033,106.314195944835,106.299404055165,0.0117825696419914,0.00784290195725375,0.00739594483483953
106.32,106.32,106.32,106.32,1,106.32,0,1,225,0,0,1.0022057575929,106.31188,106.364911588584,106.258848411416,106.338395794292,106.285364205708,106.3074,106.330040438902,106.284759561098,106.318720219451,106.296079780549,106.3122,106.327885803915,106.296514196086,106.320042901957,106.304357098043,106.3072,106.323534013591,106.290865986409,106.315367006796,106.299032993204,0.0113202194510975,0.00784290195725375,0.00816700679563549
106.32,106.33,106.32,106.33,26,106.321,0,12,226,0,0,1.0022151839074,106.31186,106.364876762848,106.258843237152,106.338368381424,106.285351618576,106.30805,106.331495120691,106.284604879309,106.319772560345,106.296327439655,106.3129,106.329538643107,106.296261356893,106.321219321554,106.304580678447,106.3114,106.329210109489,106.293589890511,106.320305054744,106.302494945256,0.0117225603454442,0.00831932155353384,0.0089050547443532
106.32,106.33,106.32,106.33,4,106.328,0,4,227,0,0,1.00228116810889,106.31186,106.364876762848,106.258843237152,106.338368381424,106.285351618576,106.30935,106.334222517067,106.284477482933,106.321786258534,106.296913741466,106.3141,106.333270579311,106.294929420689,106.323685289655,106.304514710345,106.3168,106.335206520584,106.298393479416,106.326003260292,106.307596739708,0.0124362585336486,0.00958528965539207,0.0092032602918723
106.34,106.34,106.33,106.34,3,106.337,0,1,228,0,0,1.00236600493939,106.3122,106.365646139205,106.258753860795,106.338923069603,106.285476930398,106.31095,106.338605588566,106.283294411434,106.324777794283,106.297122205717,106.3162,106.340270267505,106.292129732495,106.328235133753,106.304164866247,106.3232,106.343269877927,106.303130122073,106.333234938963,106.313165061037,0.013827794283139,0.0120351337526612,0.0100349389634431
106.34,106.34,106.33,106.34,0,106.34,0,0,229,0,0,1.00239428388289,106.3126,106.366581100245,106.258618899755,106.339590550123,106.285609449878,106.31245,106.342992291645,106.281907708355,106.327721145823,106.297178854177,106.318,106.346315680775,106.289684319225,106.332157840388,106.303842159612,106.3292,106.347387908071,106.311012091929,106.338293954035,106.320106045964,0.0152711458226559,0.0141578403877307,0.00909395403551553
106.33,106.34,106.32,106.34,26,106.333,0,13,230,0,0,1.00232829968139,106.31266,106.366726640664,106.258593359336,106.339693320332,106.285626679668,106.31405,106.345408537828,106.282691462172,106.329729268914,106.298370731086,106.3195,106.349362648539,106.289637351461,106.33443132427,106.30456867573,106.3318,106.346859880478,106.316740119522,106.339329940239,106.324270059761,0.0156792689142124,0.0149313242696169,0.00752994023880848
106.34,106.34,106.34,106.34,20,106.34,0,7,231,0,0,1.00239428388289,106.31252,106.366258960898,106.258781039102,106.339389480449,106.285650519551,106.31685,106.346883490079,106.286816509921,106.331866745039,106.301833254961,106.3235,106.352455905174,106.294544094826,106.337977952587,106.309022047413,106.3356,106.345856705124,106.325343294876,106.340728352562,106.330471647438,0.0150167450394202,0.0144779525869892,0.00512835256198403
106.33,106.34,106.33,106.33,1,106.332,0,1,232,0,0,1.00231887336689,106.31178,106.363318438202,106.260241561799,106.337549219101,106.286010780899,106.3193,106.345450173593,106.293149826407,106.332375086797,106.306224913203,106.3266,106.351152890755,106.302047109245,106.338876445378,106.314323554622,106.3364,106.34396306816,106.328836931839,106.34018153408,106.33261846592,0.0130750867965319,0.0122764453776776,0.00378153408024177
106.34,106.34,106.33,106.34,2,106.34,0,1,233,0,0,1.00239428388289,106.31138,106.361686635258,106.261073364742,106.336533317629,106.286226682371,106.32155,106.346618117726,106.296481882274,106.334084058863,106.309015941137,106.3301,106.350614493522,106.309585506479,106.340357246761,106.319842753239,106.337,106.345246211251,106.328753788749,106.341123105626,106.332876894374,0.0125340588629127,0.010257246760761,0.00412310562562184
106.34,106.34,106.33,106.34,2,106.335,0,1,234,0,0,1.00234715231039,106.31072,106.358811816946,106.262628183054,106.334765908473,106.286674091527,106.3224,106.348106030421,106.296693969579,106.33525301521,106.30954698479,106.3326,106.347572567508,106.317627432492,106.340086283754,106.325113716246,106.336,106.343615773106,106.328384226894,106.339807886553,106.332192113447,0.0128530152104478,0.00748628375393848,0.00380788655293614
106.34,106.34,106.33,106.34,0,106.34,0,0,235,0,0,1.00239428388289,106.3103,106.356944552584,106.263655447417,106.333622276292,106.286977723708,106.3234,106.350243797676,106.296556202324,106.336821898838,106.309978101162,106.3346,106.347256135973,106.321943864027,106.340928067987,106.328271932013,106.3374,106.344829670248,106.329970329752,106.341114835124,106.333685164876,0.0134218988381324,0.00632806798671349,0.00371483512420646
106.34,106.34,106.31,106.32,34,106.328,0,20,236,0,0,1.00228116810889,106.30992,106.355644713097,106.264195286904,106.332782356548,106.287057643452,106.3241,106.35064013842,106.29755986158,106.33737006921,106.31082993079,106.3353,106.345054770913,106.325545229088,106.340177385456,106.330422614544,106.335,106.345392304845,106.324607695155,106.340196152423,106.329803847577,0.0132700692101476,0.00487738545625632,0.0051961524227082
106.32,106.32,106.32,106.32,6,106.32,0,5,237,0,0,1.0022057575929,106.30976,106.355282024273,106.264237975727,106.332521012136,106.286998987864,106.3243,106.350642680997,106.297957319003,106.337471340498,106.311128659502,106.3345,106.347640268896,106.321359731104,106.341070134448,106.327929865552,106.3326,106.349781385276,106.315418614724,106.341190692638,106.324009307362,0.0131713404984581,0.00657013444814535,0.00859069263796895
106.32,106.33,106.32,106.32,3,106.322,0,2,238,0,0,1.0022246102219,106.3096,106.354887291545,106.264312708455,106.332243645773,106.286956354227,106.3246,106.350680038747,106.298519961253,106.337640019374,106.311559980626,106.333,106.348143755589,106.317856244411,106.340571877794,106.325428122206,106.329,106.345970562748,106.312029437251,106.337485281374,106.320514718626,0.0130400193735732,0.00757187779440232,0.00848528137423973
106.33,106.33,106.32,106.33,2,106.325,0,2,239,0,0,1.00225288916539,106.3096,106.354887291545,106.264312708455,106.332243645773,106.286956354227,106.32475,106.350801568293,106.298698431707,106.337775784147,106.311724215854,106.3315,106.346533296378,106.316466703622,106.339016648189,106.323983351811,106.327,106.342748015748,106.311251984252,106.334874007874,106.319125992126,0.0130257841465145,0.00751664818918768,0.00787400787401421
106.33,106.33,106.32,106.33,10,106.329,0,3,240,0,0,1.00229059442339,106.30962,106.354941328943,106.264298671057,106.332280664471,106.286959335529,106.3253,106.351215652657,106.299384347343,106.338257826328,106.312342173672,106.3311,106.346168731422,106.316031268578,106.338634365711,106.323565634289,106.3248,106.332468115805,106.317131884195,106.328634057902,106.320965942097,0.0129578263284356,0.0075343657109732,0.00383405790253668
106.32,106.32,106.32,106.32,3,106.32,0,3,241,0,0,1.0022057575929,106.30942,106.354461640598,106.264378359402,106.331940820299,106.286899179701,106.3263,106.349507076961,106.303092923039,106.33790353848,106.31469646152,106.3291,106.344227605377,106.313972394623,106.336663802689,106.321536197312,106.3232,106.330868115805,106.315531884195,106.327034057902,106.319365942097,0.0116035384802722,0.00756380268853805,0.00383405790253668
106.32,106.32,106.32,106.32,0,106.32,0,0,242,0,0,1.0022057575929,106.30922,106.353976556925,106.264463443075,106.331598278462,106.286841721538,106.32725,106.347458127599,106.307041872401,106.337354063799,106.317145936201,106.3279,106.343884714921,106.311915285079,106.335892357461,106.319907642539,106.3232,106.330868115805,106.315531884195,106.327034057902,106.319365942097,0.0101040637994408,0.00799235746058791,0.00383405790253668
106.32,106.33,106.32,106.33,9,106.328,0,6,243,0,0,1.00228116810889,106.30898,106.353188208675,106.264771791325,106.331084104338,106.286875895662,106.3284,106.3456827873,106.3111172127,106.33704139365,106.31975860635,106.3267,106.340266298111,106.313133701889,106.333483149056,106.319916850944,106.3244,106.332955699854,106.315844300145,106.328677849927,106.320122150073,0.00864139364978567,0.00678314905564772,0.00427784992724397
106.33,106.33,106.32,106.32,11,106.32,0,7,244,0,0,1.0022057575929,106.30892,106.353058631328,106.264781368672,106.330989315664,106.286850684336,106.3289,106.34443129269,106.31336870731,106.336665646345,106.321134353655,106.3252,106.337981931692,106.312418068308,106.331590965846,106.318809034154,106.3234,106.332738094024,106.314061905976,106.328069047012,106.318730952988,0.00776564634514966,0.00639096584598004,0.00466904701197401
106.32,106.32,106.28,106.29,48,106.301,0,16,245,0,0,1.0020266576174,106.30906,106.35304962772,106.26507037228,106.33105481386,106.28706518614,106.32795,106.34756175802,106.30833824198,106.33775587901,106.31814412099,106.3213,106.337384499094,106.305215500906,106.329342249547,106.313257750453,106.3178,106.33781999001,106.29778000999,106.327809995005,106.307790004995,0.00980587900995737,0.00804224954709672,0.0100099950049926
106.28,106.28,106.28,106.28,1,106.28,0,1,246,0,0,1.00182870501291,106.30904,106.353082576803,106.264997423197,106.331061288401,106.287018711599,106.3259,106.354896551519,106.296903448481,106.34039827576,106.31140172424,106.3165,106.346407264075,106.286592735925,106.331453632037,106.301546367963,106.3098,106.3485917517,106.271008248299,106.32919587585,106.29040412415,0.0144982757595522,0.0149536320374373,0.0193958758502918
106.29,106.29,106.28,106.29,4,106.285,0,2,247,0,0,1.00187583658541,106.3091,106.353000165032,106.265199834969,106.331050082516,106.287149917484,106.32375,106.35799294011,106.28950705989,106.340871470055,106.306628529945,106.313,106.348714920629,106.277285079371,106.330857460315,106.295142539685,106.3028,106.344880874516,106.260719125484,106.323840437258,106.281759562742,0.0171214700549378,0.0178574603146378,0.0210404372578137
106.29,106.29,106.28,106.29,0,106.29,0,0,248,0,0,1.00192296815791,106.3094,106.352547587253,106.266252412748,106.330973793626,106.287826206374,106.3214,106.358171842775,106.284628157225,106.339785921387,106.303014078613,106.3098,106.347604173785,106.271995826215,106.328702086892,106.290897913108,106.2952,106.326993081008,106.263406918992,106.311096540504,106.279303459496,0.0183859213873864,0.0189020868924258,0.0158965405041447
106.29,106.31,106.28,106.31,50,106.29,0,38,249,0,0,1.00192296815791,106.3098,106.351812631725,106.267787368275,106.330806315863,106.288793684137,106.3189,106.357117659186,106.280682340814,106.338008829593,106.299791170407,106.3063,106.344329812867,106.268270187133,106.325314906433,106.287285093567,106.2892,106.304782040945,106.273617959055,106.296991020472,106.281408979528,0.0191088295931754,0.0190149064332841,0.00779102047231416
106.32,106.34,106.32,106.33,20,106.325,0,11,250,0,0,1.00225288916539,106.31088,106.351577269627,106.270182730373,106.331228634814,106.290531365187,106.3185,106.356261021396,106.280738978604,106.337380510698,106.299619489302,106.3059,106.342939918406,106.268860081594,106.324419959203,106.287380040797,106.294,106.329637059362,106.258362940637,106.311818529681,106.276181470319,0.01888051069782,0.0185199592032168,0.0178185296812062
106.33,106.33,106.33,106.33,0,106.33,0,0,251,0,0,1.00230002073789,106.31204,106.351501601072,106.272578398928,106.331770800536,106.292309199464,106.318,106.354815328615,106.281184671385,106.336407664308,106.299592335692,106.3069,106.34610827577,106.26769172423,106.326504137885,106.287295862115,106.304,106.347243496621,106.260756503379,106.32562174831,106.282378251689,0.0184076643076496,0.0196041378852057,0.0216217483104386
106.33,106.33,106.33,106.33,4,106.33,0,4,252,0,0,1.00230002073789,106.31328,106.350948890429,106.275611109571,106.332114445214,106.294445554786,106.3179,106.354565773514,106.281234226486,106.336232886757,106.299567113243,106.3079,106.349054991597,106.266745008403,106.328477495798,106.287322504202,106.313,106.355190046219,106.27080995378,106.33409502311,106.29190497689,0.0183328867569205,0.0205774957984027,0.0210950231097253
106.34,106.35,106.33,106.34,9,106.34,0,9,253,0,0,1.00239428388289,106.31468,106.350961079569,106.278398920431,106.332820539785,106.296539460216,106.3179,106.354565773514,106.281234226486,106.336232886757,106.299567113243,106.3091,106.353436591359,106.264763408641,106.33126829568,106.286931704321,106.323,106.361470768123,106.284529231877,106.342235384062,106.303764615938,0.0183328867569205,0.0221682956794899,0.0192353840616692
106.35,106.35,106.34,106.34,3,106.348,0,3,254,0,0,1.00246969439888,106.31624,106.351369056524,106.281110943476,106.333804528262,106.298675471738,106.31855,106.356913771287,106.280186228713,106.337731885644,106.299368114356,106.3119,106.362403685234,106.261396314766,106.337151842617,106.286648157383,106.3346,106.353125657883,106.316074342117,106.343862828941,106.325337171058,0.0191818856435461,0.0252518426170351,0.00926282894152734
